Match_ID;Date;HomeTeam;AwayTeam;Home Team Goals;Away Team Goals;Match Result;Referee;Home Team Shots;Away Team Shots;Home Team Shots on Target;Away Team Shots on Target;Home Fouls Committed;Away Fouls Committed;Home Corners;Away Cornners;Home Yellow Cards;Away Yellow Cards;Home Red Cards;Away Red Cards;B365 Home;B365 Draw;B365 Away;Bet&Win Home;Bet&Win Draw;Bet&Win Away;Interwetten Home;Iterwetten Draw;Interwetten Away;William Hill Home;William Hill Draw;William Hill Away;VC Bet Home;VC Bet Draw;VC Bet Away;Betbrain Numbers of bookmakers 1X2;Betbrain Maximum Home;Betbrain Average Home;Betbrain Maximum Draw;Betbrain Average Draw;Betbrain Maximum Away;Betbrain Average Away;Betbrain Numbers of bookmakers Goals;Betbrain Max > 2.5 Goals;Betbrain Average > 2.5 Goals;Betbrain Max < 2.5 Goals;Betbrain Average < 2.5 Goals
933;26.12.2010;Aston Villa;Tottenham;1;2;A;M Atkinson;26;13;15;8;13;11;8;4;3;3;0;1;3.2;3.3;2.3;3.1;3.2;2.25;2.7;3.2;2.4;3.1;3.25;2.3;3.2;3.4;2.38;37;3.25;3.06;3.46;3.29;2.4;2.32;38;1.91;1.86;2.06;1.91
934;26.12.2010;Blackburn;Stoke;0;2;A;M Jones;12;11;8;9;12;20;5;3;1;4;0;0;2.3;3.2;3.2;2.25;3.1;3.2;2;3.2;3.4;2.3;3.2;3.1;2.38;3.3;3.3;38;2.4;2.28;3.4;3.23;3.4;3.21;37;2.14;2.05;1.8;1.74
935;26.12.2010;Bolton;West Brom;2;0;H;H Webb;12;15;8;9;8;8;5;7;1;1;0;0;2.1;3.25;3.75;2;3.35;3.5;1.9;3.3;3.7;2.1;3.3;3.5;2.1;3.4;3.8;38;2.18;2.07;3.44;3.32;3.83;3.65;38;1.86;1.78;2.13;2
936;26.12.2010;Fulham;West Ham;1;3;A;M Halsey;13;10;6;7;12;10;8;4;1;1;0;0;1.91;3.4;4.2;1.85;3.2;4.4;2;3.2;3.4;1.95;3.2;4.2;1.91;3.4;4.5;36;2;1.92;3.5;3.34;4.51;4.13;36;2.28;2.17;1.73;1.66
937;26.12.2010;Man United;Sunderland;2;0;H;P Dowd;14;6;10;2;9;10;5;3;0;2;0;0;1.29;5.5;11;1.25;5.25;11.5;1.25;5;10;1.29;5;11;1.25;5.5;15;36;1.29;1.26;6.15;5.45;15.6;12.67;34;1.74;1.68;2.27;2.14
938;26.12.2010;Newcastle;Man City;1;3;A;C Foy;20;9;10;6;7;15;6;3;1;5;0;0;3.25;3.25;2.25;3.1;3.2;2.25;3.1;3.3;2.1;3.1;3.2;2.3;3.4;3.3;2.3;36;3.4;3.22;3.4;3.28;2.37;2.25;37;2;1.91;1.96;1.86
939;26.12.2010;Wolves;Wigan;1;2;A;M Dean;8;13;4;8;7;14;7;3;1;3;0;0;2.1;3.3;3.6;2;3.1;3.9;2;3.3;3.3;2.15;3.1;3.6;2.1;3.3;4;38;2.15;2.09;3.4;3.26;4.01;3.62;36;2.25;2.14;1.75;1.68
940;27.12.2010;Arsenal;Chelsea;3;1;H;M Clattenburg;10;10;8;4;12;16;4;6;2;3;0;0;2.63;3.2;2.75;2.55;3.2;2.65;2.4;3.2;2.7;2.6;3.1;2.8;2.62;3.3;2.88;37;2.7;2.57;3.35;3.22;2.88;2.77;37;1.95;1.88;2;1.89
941;28.12.2010;Birmingham;Man United;1;1;D;L Mason;8;10;3;4;10;11;4;4;3;3;0;0;6.5;4.33;1.5;7;4;1.45;5.4;3.7;1.55;6.5;3.8;1.53;7.5;4.2;1.5;37;7.65;6.89;4.5;4.05;1.54;1.5;37;2.12;2.01;1.86;1.78
942;28.12.2010;Man City;Aston Villa;4;0;H;M Oliver;11;9;8;4;14;12;8;6;1;2;0;0;1.44;4.2;8;1.45;4;7;1.5;3.8;5.7;1.44;4.2;7.5;1.44;4.4;8.5;37;1.52;1.47;4.5;4.15;8.5;7.48;37;1.93;1.84;2.03;1.94
943;28.12.2010;Stoke;Fulham;0;2;A;K Friend;14;4;8;3;8;12;9;2;1;2;0;0;1.83;3.4;4.75;1.85;3.25;4.25;1.9;3.3;3.7;1.91;3.3;4.2;1.85;3.4;4.75;38;1.95;1.87;3.5;3.34;4.95;4.43;35;2.44;2.26;1.67;1.61
944;28.12.2010;Sunderland;Blackpool;0;2;A;A Marriner;32;9;16;4;6;5;9;2;2;0;0;0;1.62;3.75;6;1.57;3.9;5.25;1.7;3.5;4.4;1.62;3.75;5.5;1.62;4;6;39;1.64;1.6;4.05;3.81;6.5;5.82;35;1.76;1.67;2.3;2.17
945;28.12.2010;Tottenham;Newcastle;2;0;H;A Taylor;13;12;8;8;9;16;9;7;2;4;1;0;1.53;4;6.5;1.45;4.1;6.75;1.57;3.7;5.4;1.53;3.8;6.5;1.53;4.4;7;37;1.58;1.52;4.5;4.03;7;6.5;35;1.77;1.67;2.28;2.16
946;28.12.2010;West Brom;Blackburn;1;3;A;P Dowd;21;6;11;4;9;13;8;5;1;3;1;1;1.83;3.5;4.5;1.9;3.5;3.75;1.9;3.3;3.7;1.91;3.3;4.2;1.83;3.6;4.75;38;1.9;1.82;3.71;3.48;4.9;4.49;38;1.99;1.87;1.97;1.9
947;28.12.2010;West Ham;Everton;1;1;D;H Webb;11;13;2;5;12;15;4;7;1;0;0;0;3.4;3.2;2.25;3.3;3.1;2.2;2.7;3.2;2.4;3.2;3.2;2.25;3.5;3.3;2.25;37;3.75;3.39;3.4;3.28;2.3;2.18;35;2.21;2.08;1.79;1.72
948;29.12.2010;Chelsea;Bolton;1;0;H;M Jones;12;6;7;2;12;24;6;3;1;1;0;0;1.29;5.5;11;1.3;4.75;10;1.27;5;9;1.29;5;11;1.33;5.5;11;38;1.33;1.29;5.75;5.17;12;10.65;33;1.69;1.63;2.38;2.23
949;29.12.2010;Liverpool;Wolves;0;1;A;P Walton;9;7;5;3;8;11;2;8;1;1;0;0;1.33;5;10;1.3;4.75;10;1.33;4.6;7.8;1.33;4.5;11;1.33;5.25;11;37;1.35;1.32;5.5;4.89;11.66;10.36;34;1.72;1.66;2.29;2.17
950;29.12.2010;Wigan;Arsenal;2;2;D;L Probert;7;15;5;9;16;11;3;4;1;0;1;0;6.5;4.2;1.5;7;4;1.45;5.4;3.7;1.55;6.5;3.8;1.53;7.5;4.33;1.5;37;7.5;6.87;4.37;4.04;1.53;1.5;37;1.91;1.83;2.05;1.94
951;01.01.2011;Birmingham;Arsenal;0;3;A;P Walton;2;18;1;11;7;9;4;5;3;1;0;0;5.5;3.6;1.67;5.25;3.5;1.65;4.4;3.5;1.7;5;3.75;1.67;5.5;4;1.7;33;5.75;5.37;4.07;3.73;1.7;1.65;33;1.98;1.91;1.96;1.86
952;01.01.2011;Liverpool;Bolton;2;1;H;K Friend;16;10;7;4;11;16;7;4;2;2;0;0;1.7;3.75;5;1.65;3.65;5;1.6;3.6;5;1.73;3.5;5;1.73;3.8;5.5;35;1.72;1.67;3.85;3.65;6;5.39;33;2.12;1.97;1.87;1.8
953;01.01.2011;Man City;Blackpool;1;0;H;M Clattenburg;15;8;4;6;11;9;10;4;0;0;0;0;1.29;5.5;10;1.25;5.5;10;1.35;4.5;7.3;1.3;5;11;1.3;6;11;36;1.3;1.27;6.05;5.43;13;10.68;26;2.38;2.18;1.76;1.66
954;01.01.2011;Stoke;Everton;2;0;H;A Marriner;7;15;3;10;14;8;1;5;4;1;0;0;2.63;3.2;2.75;2.6;3.1;2.65;2.55;3.1;2.55;2.7;3.1;2.75;2.88;3.25;2.62;34;2.97;2.71;3.3;3.19;2.8;2.64;31;2.42;2.24;1.67;1.62
955;01.01.2011;Sunderland;Blackburn;3;0;H;M Dean;13;11;7;3;13;9;3;2;1;2;0;0;1.83;3.5;4.5;1.8;3.4;4.3;1.9;3.3;3.7;1.85;3.4;4.4;1.91;3.5;4.75;35;1.96;1.85;3.54;3.4;4.95;4.42;32;2.21;2.12;1.81;1.7
956;01.01.2011;Tottenham;Fulham;1;0;H;M Jones;13;12;9;4;11;9;5;1;2;1;0;0;1.4;4.5;8.5;1.4;4.25;7.5;1.45;3.9;6.5;1.44;4.33;7;1.44;4.5;8.5;33;1.54;1.45;4.5;4.14;8.5;7.58;33;1.93;1.81;2.05;1.99
957;01.01.2011;West Brom;Man United;1;2;A;C Foy;17;5;8;3;8;13;4;5;1;3;0;0;6;4.2;1.53;6;4.25;1.47;5.4;3.7;1.55;6;4;1.53;6.5;4.33;1.57;32;6.5;5.9;4.33;4.02;1.67;1.56;31;1.87;1.75;2.16;2.06
958;01.01.2011;West Ham;Wolves;2;0;H;L Probert;11;15;6;10;7;14;5;10;0;1;0;0;2;3.4;3.8;1.95;3.35;3.7;2;3.3;3.3;2;3.4;3.75;2.05;3.4;4;34;2.06;2;3.49;3.35;4.1;3.85;32;2.11;2.04;1.84;1.75
959;02.01.2011;Chelsea;Aston Villa;3;3;D;L Mason;15;16;10;10;17;11;9;6;2;7;0;0;1.25;5.5;13;1.22;5.75;11;1.3;4.8;8.5;1.25;5;15;1.25;6;15;35;1.27;1.25;6.16;5.64;15;12.53;28;1.64;1.61;2.4;2.26
960;02.01.2011;Wigan;Newcastle;0;1;A;H Webb;9;13;4;5;15;14;3;3;2;2;0;0;2.5;3.2;2.9;2.4;3.25;2.8;2.2;3.2;3;2.5;3.25;2.88;2.4;3.3;3.1;35;2.55;2.45;3.36;3.24;3.14;2.9;33;2.19;2.07;1.8;1.73
961;04.01.2011;Blackpool;Birmingham;1;2;A;J Moss;19;11;13;7;9;6;3;7;0;1;0;0;2.3;3.25;3.25;2.2;3.2;3.2;2.2;3.2;3;2.38;3.2;3;2.38;3.3;3.25;37;2.4;2.3;3.4;3.26;3.3;3.12;36;2.07;1.95;1.9;1.83
962;04.01.2011;Fulham;West Brom;3;0;H;M Atkinson;12;12;6;4;7;9;7;4;0;1;0;0;2.2;3.25;3.4;2.1;3.25;3.35;2;3.3;3.3;2.2;3.2;3.4;2.2;3.3;3.6;37;2.23;2.16;3.41;3.25;3.75;3.43;32;2.26;2.14;1.71;1.67
963;04.01.2011;Man United;Stoke;2;1;H;M Clattenburg;18;5;7;1;6;11;6;1;0;0;0;0;1.25;5.75;12;1.22;5.5;12;1.25;5;10;1.29;5.5;10;1.3;5.5;13;38;1.31;1.27;5.75;5.33;13.25;11.45;28;1.66;1.59;2.38;2.26
964;05.01.2011;Arsenal;Man City;0;0;D;M Jones;13;5;8;0;6;12;7;2;0;2;1;1;1.91;3.6;4;1.95;3.45;3.6;2;3.3;3.3;1.91;3.6;3.8;1.95;3.75;4;37;2.05;1.94;3.77;3.49;4.17;3.86;36;1.86;1.79;2.07;1.99
965;05.01.2011;Aston Villa;Sunderland;0;1;A;P Walton;8;11;2;5;9;12;5;9;3;3;1;1;2.2;3.25;3.4;2.15;3.25;3.25;2.1;3.3;3.1;2.1;3.3;3.5;2.15;3.3;3.75;37;2.21;2.15;3.5;3.26;3.73;3.39;36;2.11;2;1.91;1.79
966;05.01.2011;Blackburn;Liverpool;3;1;H;A Marriner;10;13;4;9;14;13;0;7;1;1;0;0;3.4;3.25;2.2;3.25;3.25;2.15;3;3.2;2.2;3.4;3.3;2.15;3.75;3.3;2.15;36;3.84;3.39;3.42;3.28;2.25;2.15;34;2.14;2.04;1.81;1.75
967;05.01.2011;Bolton;Wigan;1;1;D;P Dowd;14;10;7;7;9;8;8;4;0;4;0;0;1.73;3.6;5;1.65;3.6;5;1.75;3.4;4.3;1.7;3.6;5;1.73;3.6;5.5;37;1.74;1.7;3.75;3.55;5.77;5.21;35;1.96;1.88;2;1.91
968;05.01.2011;Everton;Tottenham;2;1;H;L Probert;19;13;12;5;16;12;4;3;1;0;0;0;2.63;3.25;2.75;2.65;3.2;2.55;2.55;3.2;2.55;2.62;3.25;2.62;2.75;3.3;2.75;37;2.8;2.66;3.4;3.24;2.86;2.64;35;2.07;1.99;1.86;1.79
969;05.01.2011;Newcastle;West Ham;5;0;H;M Dean;11;13;7;6;10;10;4;3;0;4;0;0;1.83;3.6;4.33;1.88;3.5;3.75;1.9;3.3;3.7;1.91;3.5;4;1.85;3.6;4.6;37;1.91;1.86;3.68;3.45;4.59;4.19;35;2.02;1.93;1.94;1.85
970;05.01.2011;Wolves;Chelsea;1;0;H;M Halsey;3;17;2;8;15;12;4;9;0;1;0;0;8;4.2;1.44;7.5;4.25;1.4;6.5;3.9;1.45;8.5;4.33;1.4;8.5;4.4;1.44;37;9;7.73;4.48;4.16;1.5;1.44;33;1.8;1.71;2.2;2.09
971;12.01.2011;Blackpool;Liverpool;2;1;H;M Oliver;13;10;9;6;6;13;3;3;1;3;0;0;3.8;3.75;1.91;3.6;3.6;1.9;3.7;3.3;1.9;3.8;3.6;1.91;4;3.75;1.91;37;4.21;3.87;3.82;3.57;1.96;1.91;36;1.8;1.73;2.16;2.07
972;15.01.2011;Chelsea;Blackburn;2;0;H;M Atkinson;27;3;11;2;10;6;14;1;1;0;0;0;1.29;5.5;11;1.25;5;12;1.3;4.8;8.5;1.29;5.5;10;1.29;6;13;32;1.3;1.27;6.26;5.42;13.68;11.73;25;1.63;1.59;2.39;2.27
973;15.01.2011;Man City;Wolves;4;3;H;L Mason;15;10;12;7;9;9;11;8;0;0;0;0;1.33;5;10;1.25;5;12;1.27;5;9;1.35;4.8;9;1.33;5;12;34;1.35;1.32;5.28;4.88;12.13;10.43;30;1.74;1.68;2.21;2.12
974;15.01.2011;Stoke;Bolton;2;0;H;M Oliver;12;13;5;6;8;13;5;5;0;2;0;0;2.1;3.25;3.75;2.15;3.25;3.25;2.1;3.2;3.2;2.15;3.25;3.5;2.1;3.3;4;34;2.15;2.12;3.36;3.25;3.93;3.59;31;2.28;2.16;1.74;1.67
975;15.01.2011;West Brom;Blackpool;3;2;H;S Attwell;18;9;11;2;10;11;4;4;1;2;0;0;1.8;3.6;4.5;1.7;3.8;4.4;1.85;3.4;3.8;1.73;3.8;4.33;1.8;3.8;4.6;33;1.83;1.78;3.93;3.68;4.82;4.48;25;1.67;1.61;2.38;2.24
976;15.01.2011;West Ham;Arsenal;0;3;A;A Marriner;7;19;6;13;8;7;4;10;1;0;0;0;6;4;1.57;6;4;1.5;5;3.6;1.6;5.5;4;1.57;6.5;4.2;1.57;33;6.77;6.29;4.29;3.9;1.62;1.56;31;1.86;1.76;2.12;2.03
977;15.01.2011;Wigan;Fulham;1;1;D;A Taylor;8;14;5;5;21;7;3;11;4;2;0;0;2.5;3.25;2.88;2.45;3.05;2.9;2.4;3.2;2.7;2.5;3.2;2.88;2.62;3.25;2.88;34;2.68;2.55;3.3;3.19;3;2.84;30;2.38;2.25;1.7;1.62
978;16.01.2011;Birmingham;Aston Villa;1;1;D;M Clattenburg;14;13;4;3;14;14;5;7;1;2;0;0;2.4;3.2;3.1;2.35;3.1;3;2.5;3.2;2.6;2.5;3.2;2.88;2.5;3.25;3.2;33;2.5;2.41;3.28;3.2;3.25;3.01;32;2.28;2.11;1.76;1.7
979;16.01.2011;Liverpool;Everton;2;2;D;P Dowd;19;10;14;5;16;17;10;6;3;0;0;0;2.2;3.2;3.5;2.2;3.3;3.4;2.1;3.2;3.2;2.15;3.25;3.5;2.3;3.3;3.5;33;2.32;2.2;3.35;3.22;3.71;3.43;32;2.28;2.12;1.75;1.7
980;16.01.2011;Sunderland;Newcastle;1;1;D;H Webb;10;9;7;2;17;5;4;6;1;1;0;0;2.2;3.25;3.4;2.15;3.3;3.5;2.2;3.2;3;2.15;3.25;3.5;2.15;3.3;3.8;34;2.17;2.11;3.39;3.25;4;3.61;31;2.19;2.06;1.8;1.74
981;16.01.2011;Tottenham;Man United;0;0;D;M Dean;16;7;6;4;9;18;8;2;2;4;0;1;2.88;3.3;2.5;2.9;3.4;2.45;3;3.2;2.2;2.8;3.3;2.5;2.88;3.3;2.6;33;3;2.84;3.4;3.27;2.64;2.49;33;2;1.92;1.96;1.87
982;22.01.2011;Arsenal;Wigan;3;0;H;K Friend;23;3;15;1;6;14;8;1;0;1;0;1;1.2;6.5;15;1.2;5.65;14;1.23;5.3;11;1.22;6;13;1.2;7.5;17;34;1.22;1.2;7.8;6.37;17.01;14.19;26;1.55;1.51;2.6;2.42
983;22.01.2011;Aston Villa;Man City;1;0;H;H Webb;10;24;8;14;11;11;2;13;1;1;0;0;3.5;3.4;2.1;3.55;3.35;2;3.3;3.3;2;3.4;3.3;2.15;3.75;3.4;2.15;33;3.75;3.52;3.46;3.29;2.2;2.1;35;2.02;1.93;1.92;1.84
984;22.01.2011;Blackpool;Sunderland;1;2;A;L Mason;13;11;7;6;13;9;10;4;2;0;0;0;2.5;3.25;2.88;2.4;3.25;2.8;2.5;3.3;2.5;2.5;3.2;2.8;2.5;3.4;3;34;2.55;2.47;3.45;3.28;3.03;2.82;36;1.9;1.82;2.04;1.94
985;22.01.2011;Everton;West Ham;2;2;D;P Walton;11;13;6;5;8;12;12;2;1;2;0;1;1.5;4;7.5;1.45;4;7;1.6;3.6;5;1.53;3.8;6.5;1.5;4.33;7.5;34;1.53;1.49;4.41;3.95;7.71;7.03;36;1.95;1.87;1.97;1.89
986;22.01.2011;Fulham;Stoke;2;0;H;S Attwell;10;9;7;1;11;10;3;2;1;1;0;1;2.2;3.2;3.5;2.2;3.2;3.2;2.25;3.2;2.9;2.25;3.1;3.4;2.2;3.2;3.75;34;2.25;2.18;3.3;3.19;3.83;3.43;32;2.42;2.26;1.67;1.59
987;22.01.2011;Man United;Birmingham;5;0;H;M Jones;23;6;9;1;10;5;10;3;0;0;0;0;1.2;6.5;15;1.2;6;12.5;1.23;5.3;11;1.22;5.5;15;1.2;7;17;33;1.22;1.2;7.12;6.25;17.95;14.19;26;1.69;1.63;2.29;2.18
988;22.01.2011;Newcastle;Tottenham;1;1;D;M Halsey;13;14;6;9;13;7;1;4;0;0;0;0;3.5;3.4;2.1;3.5;3.35;2;2.9;3.3;2.2;3.4;3.4;2.1;3.6;3.4;2.15;34;3.75;3.39;3.5;3.34;2.25;2.13;36;1.9;1.82;2.02;1.95
989;22.01.2011;Wolves;Liverpool;0;3;A;M Atkinson;11;15;4;10;6;17;5;4;0;3;0;0;3.4;3.2;2.25;3.15;3.25;2.2;3.1;3.3;2.1;3.2;3;2.38;3.4;3.3;2.3;33;3.51;3.21;3.32;3.22;2.35;2.27;34;2.17;2.08;1.79;1.71
990;23.01.2011;Blackburn;West Brom;2;0;H;M Clattenburg;17;24;12;20;4;6;9;9;0;1;0;0;2.25;3.3;3.25;2.2;3.2;3.2;2;3.3;3.3;2.3;3.2;3.2;2.25;3.4;3.4;33;2.31;2.22;3.51;3.27;3.5;3.24;35;1.91;1.83;2.06;1.94
991;24.01.2011;Bolton;Chelsea;0;4;A;C Foy;11;14;8;11;7;4;4;3;0;0;0;0;6;3.75;1.62;5.5;3.6;1.6;5;3.6;1.6;6;3.4;1.67;5.5;3.6;1.62;31;6;5.5;4.1;3.66;1.67;1.63;33;1.95;1.86;2.06;1.9
992;25.01.2011;Blackpool;Man United;2;3;A;P Walton;6;17;4;13;10;10;6;7;1;2;0;0;8;5;1.36;8.5;4.5;1.35;7;4.1;1.4;9;4.5;1.36;10;5;1.36;38;10;8.57;5.6;4.94;1.38;1.35;28;1.57;1.53;2.68;2.41
993;25.01.2011;Wigan;Aston Villa;1;2;A;J Moss;19;11;8;10;9;13;7;4;2;3;0;0;3.2;3.25;2.3;3;3.2;2.3;2.7;3.2;2.4;3.1;3.2;2.3;3.3;3.3;2.38;38;3.61;3.23;3.4;3.26;2.38;2.24;36;2.1;2.04;1.88;1.74
994;26.01.2011;Liverpool;Fulham;1;0;H;L Probert;11;12;7;8;11;10;6;2;0;0;0;0;1.53;3.8;7;1.55;3.7;6;1.55;3.7;5.4;1.57;3.8;6;1.53;4;7;38;1.57;1.53;4.22;3.88;7.33;6.44;37;2.11;2.01;1.84;1.76
995;01.02.2011;Arsenal;Everton;2;1;H;L Mason;19;4;10;4;12;14;5;7;3;5;0;0;1.4;4.5;8.5;1.4;4.25;7.75;1.45;3.9;6.5;1.5;4;7;1.44;4.4;8.5;35;1.5;1.44;4.5;4.21;8.5;7.56;35;1.86;1.77;2.13;2.01
996;01.02.2011;Man United;Aston Villa;3;1;H;C Foy;18;9;11;5;6;6;5;5;0;0;0;0;1.33;5;9.5;1.3;5;9;1.3;4.8;8.5;1.33;5;8.5;1.33;5.5;10;35;1.38;1.32;5.55;5.09;10.5;9.34;28;1.69;1.61;2.33;2.22
997;01.02.2011;Sunderland;Chelsea;2;4;A;M Halsey;4;21;3;14;10;10;0;6;1;2;0;0;5.5;3.6;1.67;5.25;3.8;1.6;4.4;3.5;1.7;5.5;3.6;1.67;6;3.8;1.67;35;5.75;5.33;3.8;3.6;1.8;1.68;35;2.12;1.99;1.85;1.79
998;01.02.2011;West Brom;Wigan;2;2;D;P Dowd;21;11;10;7;13;12;8;5;4;5;0;0;1.73;3.6;5;1.7;3.5;4.75;1.8;3.4;4;1.75;3.75;4.5;1.75;3.6;5.5;35;1.8;1.71;3.86;3.58;5.66;5.13;34;1.92;1.8;2.06;1.97
999;02.02.2011;Birmingham;Man City;2;2;D;K Friend;14;12;7;9;9;12;6;4;0;2;0;0;4.5;3.5;1.83;4.2;3.4;1.83;4;3.4;1.8;4.33;3.5;1.85;4.6;3.6;1.85;34;4.73;4.37;3.62;3.42;1.9;1.84;31;2.11;2;1.83;1.77
1000;02.02.2011;Blackburn;Tottenham;0;1;A;A Marriner;17;6;9;5;14;11;4;4;2;1;0;0;3.25;3.4;2.2;3.1;3.2;2.25;2.8;3.2;2.3;3.1;3.3;2.3;3.3;3.4;2.3;34;3.38;3.12;3.42;3.27;2.38;2.29;33;2.03;1.94;1.93;1.83
1001;02.02.2011;Blackpool;West Ham;1;3;A;S Attwell;13;12;8;10;9;12;10;7;0;1;0;0;2.38;3.3;3;2.3;3.3;2.9;2.3;3.2;2.8;2.38;3.4;2.88;2.38;3.4;3.12;34;2.4;2.33;3.46;3.3;3.21;3;31;1.78;1.72;2.19;2.07
1002;02.02.2011;Bolton;Wolves;1;0;H;P Walton;13;11;8;5;16;8;8;3;1;3;0;0;1.83;3.5;4.5;1.85;3.4;4.1;1.8;3.4;4;1.83;3.6;4.2;1.85;3.5;4.75;34;1.9;1.83;3.6;3.44;4.89;4.4;33;2.03;1.93;1.91;1.84
1003;02.02.2011;Fulham;Newcastle;1;0;H;M Jones;11;4;9;3;14;19;4;7;0;3;0;0;2.1;3.3;3.6;2;3.1;3.85;2.1;3.3;3.1;2.1;3.25;3.6;2.05;3.3;4;34;2.12;2.06;3.44;3.27;4.06;3.68;31;2.25;2.14;1.74;1.67
1004;02.02.2011;Liverpool;Stoke;2;0;H;A Taylor;13;6;9;1;6;8;7;0;1;4;0;0;1.62;3.75;6;1.55;3.75;6;1.55;3.7;5.4;1.6;3.75;6;1.67;3.8;6;33;1.67;1.6;4;3.7;6.3;5.87;31;2.14;2.06;1.79;1.72
1005;05.02.2011;Aston Villa;Fulham;2;2;D;L Mason;10;13;5;9;15;11;3;6;3;2;0;0;1.91;3.4;4.2;1.95;3.3;3.75;1.95;3.2;3.6;2;3.2;4;1.95;3.5;4.2;36;2.02;1.93;3.53;3.38;4.33;3.99;34;2.25;2.12;1.77;1.68
1006;05.02.2011;Everton;Blackpool;5;3;H;K Friend;23;11;16;7;8;17;9;5;0;1;0;0;1.44;4.5;7;1.45;4;7;1.55;3.7;5.4;1.5;4;6.5;1.44;4.75;8;36;1.5;1.45;4.87;4.35;8;6.97;29;1.67;1.6;2.42;2.25
1007;05.02.2011;Man City;West Brom;3;0;H;M Atkinson;13;17;9;9;13;10;8;8;1;2;0;0;1.4;4.5;8.5;1.36;4.5;8;1.37;4.4;7.3;1.44;4;8;1.44;4.6;8.5;36;1.46;1.41;4.7;4.38;9;7.78;30;1.73;1.62;2.36;2.2
1008;05.02.2011;Newcastle;Arsenal;4;4;D;P Dowd;16;13;8;10;13;15;12;6;2;3;0;1;5;4;1.67;5.25;3.75;1.6;4.4;3.5;1.7;5.5;3.5;1.67;5.5;4;1.67;36;5.8;5.21;4.03;3.77;1.7;1.65;35;1.86;1.79;2.09;1.98
1009;05.02.2011;Stoke;Sunderland;3;2;H;L Probert;18;11;9;7;7;15;12;4;1;3;0;0;2.1;3.2;3.75;2;3.3;3.6;2.1;3.2;3.2;2.2;3.1;3.5;2.15;3.3;3.8;36;2.15;2.08;3.4;3.25;4;3.62;31;2.42;2.26;1.67;1.6
1010;05.02.2011;Tottenham;Bolton;2;1;H;M Clattenburg;13;8;7;3;13;11;6;7;1;3;0;0;1.57;4;6;1.55;3.75;6;1.5;3.8;5.7;1.62;3.6;6;1.62;4;6.5;36;1.64;1.57;4;3.83;6.5;6.04;35;1.9;1.81;2.04;1.96
1011;05.02.2011;Wigan;Blackburn;4;3;H;M Dean;11;9;7;5;11;12;4;9;1;2;0;0;2.5;3.25;2.9;2.5;3.15;2.75;2.4;3.2;2.7;2.62;3;2.9;2.5;3.3;3;36;2.62;2.49;3.31;3.21;3.06;2.85;33;2.28;2.15;1.73;1.66
1012;05.02.2011;Wolves;Man United;2;1;H;M Oliver;6;14;5;7;6;11;4;6;2;2;0;0;8.5;4.5;1.4;8;4.1;1.4;7.3;4.4;1.37;8;4;1.44;8.5;4.6;1.44;36;8.8;7.83;4.57;4.31;1.46;1.42;35;1.85;1.75;2.15;2.03
1013;06.02.2011;Chelsea;Liverpool;0;1;A;A Marriner;14;7;4;4;9;9;4;3;1;1;0;0;1.62;4;5.5;1.62;3.65;5.25;1.6;3.6;5;1.62;3.6;6;1.62;4;6;36;1.64;1.6;4.2;3.87;6.33;5.57;36;2.05;1.96;1.93;1.81
1014;06.02.2011;West Ham;Birmingham;0;1;A;C Foy;16;9;9;3;18;13;5;5;3;1;0;0;2;3.5;3.75;2;3.3;3.6;2;3.2;3.4;2.1;3.2;3.6;2.05;3.5;3.8;36;2.11;2.04;3.5;3.32;4.02;3.65;36;2.11;2.01;1.84;1.76
1015;12.02.2011;Arsenal;Wolves;2;0;H;C Foy;17;2;8;0;15;9;3;6;0;1;0;0;1.22;6;15;1.22;5.5;12;1.25;5;10;1.25;6;10;1.25;6.5;15;37;1.28;1.23;6.5;5.83;15.14;12.79;26;1.6;1.53;2.51;2.39
1016;12.02.2011;Birmingham;Stoke;1;0;H;M Halsey;10;15;4;5;15;14;3;5;1;0;0;0;2.5;3.2;2.9;2.45;3.1;2.85;2.2;3.2;3;2.5;3.2;2.88;2.5;3.25;3;37;2.6;2.47;3.28;3.18;3.15;2.93;34;2.38;2.24;1.68;1.62
1017;12.02.2011;Blackburn;Newcastle;0;0;D;S Attwell;4;12;0;6;11;11;2;11;1;3;0;0;2.1;3.4;3.5;2.1;3.15;3.45;2.1;3.3;3.1;2.05;3.4;3.5;2.15;3.4;3.6;37;2.19;2.11;3.47;3.28;3.8;3.51;35;1.99;1.88;1.95;1.89
1018;12.02.2011;Blackpool;Aston Villa;1;1;D;H Webb;14;7;5;4;13;14;4;8;2;1;0;1;3.25;3.4;2.2;3.2;3.4;2.1;3;3.2;2.2;3.1;3.5;2.2;3.3;3.6;2.2;36;3.45;3.21;3.66;3.42;2.25;2.18;26;1.6;1.54;2.5;2.34
1019;12.02.2011;Liverpool;Wigan;1;1;D;K Friend;13;8;5;2;11;17;8;5;1;3;0;0;1.36;4.75;9;1.35;4.35;9;1.35;4.5;7.3;1.36;4.5;9;1.36;5;10;36;1.4;1.36;5.09;4.56;10.5;9.43;37;1.95;1.82;2.1;1.96
