Match_ID;Date;HomeTeam;AwayTeam;Home Team Goals;Away Team Goals;Match Result;Referee;Home ex-rank;Home Team Shots;Away ex-rank;Away Team Shots;Home Team Shots on Target;Away Team Shots on Target;Home Fouls Committed;Away Fouls Committed;Home Corners;Away Cornners;Home Yellow Cards;Away Yellow Cards;Home Red Cards;Away Red Cards;B365 Home;B365 Draw;B365 Away;Bet&Win Home;Bet&Win Draw;Bet&Win Away;Interwetten Home;Iterwetten Draw;Interwetten Away;William Hill Home;William Hill Draw;William Hill Away;VC Bet Home;VC Bet Draw;VC Bet Away;Betbrain Numbers of bookmakers 1X2;Betbrain Maximum Home;Betbrain Average Home;Betbrain Maximum Draw;Betbrain Average Draw;Betbrain Maximum Away;Betbrain Average Away;Betbrain Numbers of bookmakers Goals;Betbrain Max > 2.5 Goals;Betbrain Average > 2.5 Goals;Betbrain Max < 2.5 Goals;Betbrain Average < 2.5 Goals
3985;26.12.18;Leicester;Man City;2;1;H;M Dean;9;10;1;11;5;4;5;8;3;7;2;2;0;1;9.5;5.25;1.36;8.5;5;1.36;8;5;1.37;9.5;5;1.35;10;5.25;1.36;37;10;9;5.45;5.13;1.39;1.36;34;1.65;1.6;2.47;2.33
4000;30.12.18;Southampton;Man City;1;3;A;P Tierney;17;5;1;14;4;6;11;10;3;8;2;3;1;0;10;5.25;1.3;9.5;5;1.34;8;5.3;1.35;10;5.5;1.3;10;5.5;1.33;37;10.5;9.54;6;5.47;1.35;1.33;35;1.6;1.54;2.6;2.47
4030;20.01.19;Huddersfield;Man City;0;3;A;A Marriner;16;5;1;12;2;4;10;9;1;4;2;2;0;0;21;8.5;1.16;21;8;1.14;18;7.8;1.15;19;8;1.14;21;8.5;1.14;36;28;20.84;10;8.34;1.18;1.15;34;1.53;1.49;2.85;2.61
4035;29.01.19;Newcastle;Man City;2;1;H;P Tierney;10;6;1;12;2;4;9;7;1;8;2;3;0;0;19;8;1.18;16.5;7.5;1.18;13;7;1.2;17;6.5;1.18;18;7.5;1.2;36;19;16.18;8.1;7.41;1.21;1.19;33;1.5;1.46;3;2.69
4051;06.02.19;Everton;Man City;0;2;A;C Pawson;8;4;1;15;1;4;12;6;5;6;1;1;0;0;10;6.25;1.3;10;6;1.28;8;5.3;1.35;10;5.5;1.3;11;6;1.3;35;11;9.41;6.25;5.78;1.35;1.31;33;1.52;1.49;2.8;2.61
4080;02.03.19;Bournemouth;Man City;0;1;A;K Friend;12;0;1;23;0;7;7;7;0;14;1;2;0;0;13;7.5;1.22;12;7;1.22;12;6.8;1.22;12;7;1.22;12;7.5;1.22;34;15;12.42;7.5;6.98;1.25;1.22;33;1.45;1.39;3.2;2.97
4108;30.03.19;Fulham;Man City;0;2;A;K Friend;23;5;1;24;0;7;4;12;0;11;2;0;0;0;21;11;1.12;18;9.25;1.13;20;9;1.12;21;9;1.12;22;10;1.14;34;23;19.78;11;9.49;1.16;1.13;33;1.35;1.29;3.75;3.55
4133;14.04.19;Crystal Palace;Man City;1;3;A;M Atkinson;11;7;1;20;3;6;5;11;2;9;0;0;0;0;11;6;1.3;10;5.5;1.3;9.1;5.3;1.32;11;5.25;1.3;11.5;5.75;1.3;34;11.5;10.05;6;5.51;1.35;1.32;32;1.65;1.6;2.45;2.34
4149;24.04.19;Man United;Man City;0;2;A;A Marriner;2;12;1;8;1;5;10;10;1;1;2;2;0;0;7.5;5;1.44;7;4.75;1.44;6.1;4.5;1.5;7;4.75;1.44;7;4.75;1.5;35;7.5;6.79;5.05;4.73;1.5;1.46;33;1.56;1.52;2.65;2.54
4158;28.04.19;Burnley;Man City;0;1;A;P Tierney;7;2;1;25;0;7;5;7;0;6;1;1;0;0;23;9;1.14;18.5;8;1.15;16;8.1;1.15;21;8.5;1.12;23;9;1.14;35;25;19.65;9.6;8.43;1.17;1.15;34;1.45;1.41;3.05;2.88
4171;12.05.19;Brighton;Man City;1;4;A;M Oliver;15;6;1;20;2;9;12;8;2;6;0;0;0;0;19;8.5;1.16;17.5;8.75;1.14;17;8;1.15;19;8;1.14;21;8.5;1.15;35;21;16.94;8.75;8.03;1.18;1.16;34;1.45;1.41;3.2;2.86
3817;19.08.18;Brighton;Man United;3;2;H;K Friend;15;6;1;9;3;3;16;13;3;5;1;1;0;0;5.5;3.6;1.75;5.5;3.6;1.7;5.1;3.5;1.75;4.8;3.6;1.75;5.5;3.6;1.75;42;5.52;5.19;3.62;3.53;1.84;1.76;39;2.35;2.26;1.7;1.64
3838;02.09.18;Burnley;Man United;0;2;A;J Moss;7;9;1;21;2;9;7;13;2;5;2;3;0;1;6;3.75;1.7;6;3.6;1.65;5;3.75;1.7;5.5;3.7;1.65;6.25;3.8;1.65;38;6.25;5.73;3.9;3.72;1.7;1.67;36;2.21;2.14;1.77;1.7
3847;15.09.18;Watford;Man United;1;2;A;M Dean;14;14;1;9;5;6;9;11;6;8;2;1;0;1;4.33;3.6;1.95;4.2;3.6;1.87;4.15;3.55;1.9;4;3.4;1.91;4.4;3.6;1.93;40;4.5;4.16;3.65;3.55;2;1.93;39;2.05;1.99;1.9;1.83
3867;29.09.18;West Ham;Man United;3;1;H;M Oliver;13;8;1;9;3;4;12;12;4;9;0;1;0;0;4.5;3.8;1.85;4.1;3.75;1.85;4.3;3.6;1.85;4.2;3.7;1.85;4.6;3.8;1.83;39;4.6;4.41;3.87;3.71;1.89;1.84;38;1.86;1.82;2.08;2
3883;20.10.18;Chelsea;Man United;2;2;D;M Dean;5;21;1;7;6;4;9;17;5;3;2;5;0;0;1.75;3.8;5.25;1.72;3.7;5;1.7;3.85;4.8;1.73;3.8;4.6;1.73;3.9;5.25;38;1.77;1.73;4.15;3.86;5.26;4.94;36;1.83;1.78;2.15;2.04
3902;03.11.18;Bournemouth;Man United;1;2;A;P Tierney;12;18;1;18;7;8;12;12;9;5;4;3;0;0;3.6;3.7;2.1;3.6;3.5;2.05;3.5;3.4;2.1;3.4;3.5;2.1;3.6;3.6;2.15;38;3.62;3.54;3.7;3.57;2.15;2.1;36;1.76;1.71;2.27;2.14
3920;11.11.18;Man City;Man United;3;1;H;A Taylor;1;17;1;6;5;1;12;12;5;1;1;1;0;0;1.4;5.25;8.5;1.4;5;7.5;1.45;4.8;6.4;1.38;5;7.5;1.36;5.25;9;38;1.45;1.39;5.5;5.14;9;7.77;32;1.51;1.48;2.8;2.64
3937;01.12.18;Southampton;Man United;2;2;D;K Friend;17;16;1;11;6;5;12;13;3;5;4;4;0;0;4.33;3.6;1.95;4.2;3.6;1.87;3.9;3.5;1.95;4.2;3.5;1.91;4.3;3.6;1.95;38;4.5;4.2;3.65;3.53;2;1.92;35;1.95;1.89;2;1.92
3969;16.12.18;Liverpool;Man United;3;1;H;M Atkinson;4;36;1;6;11;2;6;14;13;2;0;2;0;0;1.57;4.5;6;1.53;4.33;6;1.65;4;5.1;1.52;4.33;6;1.5;4.5;7;36;1.65;1.54;4.51;4.31;7;6.29;34;1.75;1.68;2.25;2.18
3974;22.12.18;Cardiff;Man United;1;5;A;M Oliver;22;9;1;17;3;9;13;13;4;7;2;1;0;0;6.5;4.2;1.57;5.75;4;1.6;5.8;4.05;1.57;6;4;1.57;6.25;4.2;1.6;36;6.63;6.06;4.2;4.05;1.65;1.59;34;1.85;1.8;2.1;2.03
4007;02.01.19;Newcastle;Man United;0;2;A;A Marriner;10;14;1;16;3;7;10;9;1;2;1;2;0;0;6;4.2;1.61;6;4;1.57;5.6;4.25;1.57;6;4.2;1.55;6.25;4.4;1.55;36;6.25;5.78;4.4;4.22;1.62;1.58;33;1.69;1.64;2.4;2.27
4019;13.01.19;Tottenham;Man United;0;1;A;M Dean;3;21;1;13;11;8;8;8;7;4;1;2;0;0;2.05;3.7;3.75;2.05;3.6;3.5;2.15;3.4;3.4;2;3.6;3.7;2.1;3.6;3.6;38;2.15;2.06;3.8;3.64;3.85;3.58;37;1.68;1.63;2.38;2.28
4048;03.02.19;Leicester;Man United;0;1;A;M Dean;9;17;1;10;6;6;14;9;7;2;4;4;0;0;3.6;3.5;2.15;3.7;3.4;2.05;3.4;3.5;2.1;3.6;3.4;2.1;3.7;3.5;2.15;35;3.84;3.63;3.53;3.41;2.17;2.11;34;1.86;1.81;2.14;2.02
4054;09.02.19;Fulham;Man United;0;3;A;P Tierney;23;15;1;15;3;7;14;9;5;4;3;2;0;0;5.5;4.4;1.61;5.5;4;1.62;5;4;1.65;5.5;4.2;1.62;5;4.4;1.65;34;5.69;5.31;4.43;4.25;1.65;1.62;32;1.65;1.6;2.5;2.34
4076;27.02.19;Crystal Palace;Man United;1;3;A;M Atkinson;11;17;1;13;2;4;8;9;5;6;2;3;0;0;3.25;3.5;2.3;3.1;3.4;2.3;3.1;3.4;2.3;3.1;3.4;2.3;3.2;3.5;2.38;35;3.3;3.18;3.5;3.38;2.4;2.32;34;1.95;1.88;2.01;1.94
4097;10.03.19;Arsenal;Man United;2;0;H;J Moss;6;14;1;14;3;4;12;18;5;2;2;2;0;0;2.4;3.6;3;2.35;3.5;2.95;2.35;3.55;2.9;2.38;3.5;2.9;2.45;3.6;2.9;34;2.48;2.38;3.65;3.52;3.1;2.96;33;1.7;1.66;2.37;2.23
4116;02.04.19;Wolves;Man United;2;1;H;M Dean;21;9;1;18;2;4;5;11;3;5;1;2;0;1;4;3.6;2;4;3.6;1.91;3.7;3.5;2;4;3.5;1.95;4.2;3.5;2;36;4.2;3.98;3.62;3.51;2.1;1.99;34;2.1;2.03;1.85;1.8
4145;21.04.19;Everton;Man United;4;0;H;P Tierney;8;15;1;7;8;1;11;7;10;2;1;1;0;0;3.25;3.5;2.3;3.2;3.4;2.25;3.1;3.45;2.3;3.2;3.4;2.25;3.3;3.4;2.3;35;3.3;3.17;3.6;3.44;2.35;2.3;33;1.91;1.86;2.04;1.95
4169;05.05.19;Huddersfield;Man United;1;1;D;L Mason;16;7;1;23;3;7;10;10;3;7;1;1;0;0;11;6;1.3;8.75;5.5;1.33;9.5;5.6;1.3;11;5.25;1.3;12;5.25;1.33;34;12;9.95;6;5.37;1.35;1.33;32;1.71;1.67;2.3;2.22
3811;18.08.18;Cardiff;Newcastle;0;0;D;C Pawson;22;12;10;12;1;6;14;16;5;5;2;2;0;1;3.25;3.1;2.54;3.1;3.1;2.45;2.9;3.2;2.5;3.1;3;2.45;3.25;3.1;2.55;41;3.25;3.14;3.21;3.07;2.6;2.5;38;2.61;2.48;1.58;1.53
3836;01.09.18;Man City;Newcastle;2;1;H;K Friend;1;24;10;3;8;2;5;13;4;0;0;0;0;0;1.11;11;26;1.12;9.5;18.5;1.12;9;20;1.08;10;26;1.11;11;29;38;1.13;1.11;11.34;9.76;32.5;24.64;31;1.4;1.37;3.2;3.03
3854;22.09.18;Crystal Palace;Newcastle;0;0;D;A Marriner;11;16;10;6;4;3;8;11;9;5;1;1;0;0;2.14;3.4;3.75;2.15;3.3;3.6;2;3.4;3.8;2.1;3.3;3.5;2.15;3.4;3.75;40;2.24;2.14;3.4;3.32;3.8;3.68;39;2.2;2.11;1.78;1.73
3875;06.10.18;Man United;Newcastle;3;2;H;A Taylor;2;18;10;13;10;8;16;8;10;6;2;2;0;0;1.44;4.5;9;1.44;4.5;7.5;1.5;4.3;6.5;1.47;4.4;7;1.45;4.5;8.5;36;1.5;1.45;4.6;4.44;9;7.86;35;1.97;1.89;2;1.92
3895;27.10.18;Southampton;Newcastle;0;0;D;C Kavanagh;17;22;10;6;4;0;9;12;7;2;0;1;0;0;2.1;3.4;3.9;2.1;3.25;3.75;2.1;3.2;3.8;2.15;3.25;3.6;2.15;3.25;4;38;2.19;2.11;3.4;3.27;4;3.8;34;2.45;2.31;1.66;1.61
3930;26.11.18;Burnley;Newcastle;1;2;A;A Taylor;7;14;10;17;4;3;6;11;5;5;0;1;0;0;2.9;3.2;2.75;2.8;3.1;2.7;2.8;3.05;2.7;2.8;3.1;2.7;2.88;3.2;2.7;38;2.93;2.84;3.2;3.1;2.85;2.7;35;2.42;2.31;1.66;1.61
3946;05.12.18;Everton;Newcastle;1;1;D;L Mason;8;19;10;8;3;5;7;18;14;2;0;5;0;0;1.6;4;6.5;1.57;3.8;6.5;1.65;3.8;5.4;1.57;3.8;6.5;1.6;4;7;38;1.65;1.58;4.1;3.9;7;6.4;35;2.01;1.95;1.91;1.86
3963;15.12.18;Huddersfield;Newcastle;0;1;A;A Taylor;16;15;10;8;5;5;5;13;10;1;1;1;0;0;2.6;3.1;3.1;2.55;3;3.1;2.5;3.2;2.95;2.62;3;3;2.7;3;3.1;36;2.73;2.63;3.2;3.01;3.2;3.05;33;2.73;2.57;1.55;1.5
3986;26.12.18;Liverpool;Newcastle;4;0;H;G Scott;4;16;10;6;8;2;7;9;10;2;0;0;0;0;1.16;8.5;19;1.16;8;16;1.17;7.6;16.5;1.15;8;17;1.17;8.5;21;37;1.18;1.16;9.5;8.05;21;17.73;36;1.47;1.42;3.05;2.83
3996;29.12.18;Watford;Newcastle;1;1;D;R East;14;12;10;8;5;2;17;16;3;6;1;2;0;0;1.85;3.6;4;1.8;3.6;4.6;1.85;3.5;4.4;1.78;3.6;4.75;1.8;3.75;5;37;1.88;1.81;3.8;3.67;5;4.59;35;2.05;1.99;1.9;1.83
4014;12.01.19;Chelsea;Newcastle;2;1;H;C Kavanagh;5;10;10;9;6;2;6;13;8;5;1;1;0;0;1.22;7;15;1.22;6.25;13.5;1.25;6.1;11;1.2;7;13;1.22;6.5;17;38;1.26;1.23;7;6.35;17;14.63;37;1.75;1.68;2.35;2.21
4047;02.02.19;Tottenham;Newcastle;1;0;H;A Marriner;3;21;10;8;4;2;6;6;6;3;0;1;0;0;1.44;4.5;9;1.42;4.5;8.25;1.4;4.8;7.6;1.42;4.2;9;1.45;4.5;9;35;1.47;1.43;4.8;4.41;9.5;8.72;34;1.92;1.84;2.06;1.98
4061;11.02.19;Wolves;Newcastle;1;1;D;G Scott;21;22;10;9;6;3;7;9;13;1;1;3;0;0;1.7;3.75;5.75;1.7;3.6;5.5;1.67;3.65;5.5;1.7;3.7;5.5;1.7;3.7;6;34;1.73;1.69;3.82;3.67;6;5.56;33;2.3;2.22;1.75;1.66
4085;02.03.19;West Ham;Newcastle;2;0;H;C Kavanagh;13;10;10;17;4;2;8;14;1;6;3;4;0;0;2.15;3.5;3.6;2.1;3.4;3.6;2.05;3.45;3.6;2.1;3.4;3.6;2.1;3.5;3.8;34;2.15;2.09;3.56;3.44;3.81;3.66;32;2.05;1.96;1.91;1.86
4100;16.03.19;Bournemouth;Newcastle;2;2;D;M Dean;12;10;10;12;3;4;9;12;6;6;3;2;0;0;2.05;3.6;3.8;2.05;3.4;3.8;2.05;3.4;3.65;2.1;3.3;3.7;2.1;3.4;3.8;35;2.14;2.08;3.6;3.42;3.8;3.7;34;2.1;2.01;1.88;1.82
4114;01.04.19;Arsenal;Newcastle;2;0;H;A Taylor;6;7;10;3;4;1;11;10;6;2;2;0;0;0;1.36;5.25;9.5;1.36;5;8.5;1.35;5.3;8;1.36;5;8.5;1.4;5;8.5;33;1.42;1.39;5.3;4.95;9.5;8.36;31;1.65;1.59;2.52;2.36
4126;12.04.19;Leicester;Newcastle;0;1;A;C Kavanagh;9;12;10;11;5;5;6;10;2;3;2;3;0;0;1.66;4;5.75;1.65;3.9;5.5;1.65;4;5.1;1.63;3.75;5.8;1.65;3.9;6.25;35;1.69;1.65;4.1;3.87;6.25;5.77;33;2;1.92;1.97;1.9
4152;27.04.19;Brighton;Newcastle;1;1;D;M Dean;15;9;10;9;2;1;7;10;7;4;2;3;0;0;2.3;3.2;3.6;2.25;3.1;3.5;2.3;3.1;3.4;2.25;3.1;3.5;2.3;3.2;3.6;35;2.4;2.31;3.25;3.14;3.6;3.45;33;2.5;2.39;1.62;1.58
4174;12.05.19;Fulham;Newcastle;0;4;A;K Friend;23;16;10;13;2;6;6;8;5;5;1;0;0;0;2.5;3.6;2.9;2.55;3.6;2.65;2.5;3.5;2.75;2.5;3.5;2.75;2.5;3.5;2.88;35;2.57;2.5;3.65;3.53;2.9;2.78;34;1.8;1.75;2.17;2.08
3813;18.08.18;Everton;Southampton;2;1;H;L Mason;8;13;17;15;7;4;8;20;2;5;0;5;0;0;1.9;3.5;4.75;1.91;3.3;4.5;2;3.25;4;1.91;3.4;4;1.91;3.5;4.6;40;2;1.89;3.63;3.44;4.78;4.41;38;2.25;2.15;1.77;1.7
3833;01.09.18;Crystal Palace;Southampton;0;2;A;M Atkinson;11;20;17;19;6;6;11;12;7;4;1;1;0;0;2;3.5;4.2;1.95;3.4;4.1;2;3.4;3.8;1.95;3.4;4;2;3.4;4.33;37;2;1.95;3.52;3.42;4.5;4.16;35;2.2;2.12;1.8;1.72
3857;22.09.18;Liverpool;Southampton;3;0;H;P Tierney;4;12;17;7;4;1;7;10;5;4;0;2;0;0;1.2;7.5;17;1.2;6.75;14;1.2;6.5;15;1.18;7;15;1.2;7.5;17;40;1.22;1.2;7.75;7.06;19;15.75;32;1.54;1.49;2.75;2.59
3868;29.09.18;Wolves;Southampton;2;0;H;S Attwell;21;14;17;17;6;6;11;7;8;6;3;1;0;0;1.8;3.6;5.25;1.8;3.5;4.75;1.9;3.5;4.1;1.85;3.5;4.5;1.85;3.5;5;40;1.9;1.82;3.75;3.54;5.25;4.79;39;2.21;2.13;1.8;1.72
3881;20.10.18;Bournemouth;Southampton;0;0;D;L Probert;12;10;17;8;2;4;10;14;6;4;1;2;0;0;2.04;3.7;3.75;2;3.5;3.75;2;3.55;3.6;2;3.6;3.6;2;3.7;3.9;38;2.1;2.03;3.75;3.58;3.9;3.69;36;1.85;1.79;2.15;2.03
3909;04.11.18;Man City;Southampton;6;1;H;L Mason;1;18;17;12;8;6;14;9;4;4;1;1;0;0;1.11;11;29;1.11;9.75;21;1.12;9;20;1.11;10;21;1.1;11;34;37;1.14;1.11;11;9.93;34;24.64;31;1.35;1.3;3.75;3.45
3923;24.11.18;Fulham;Southampton;3;2;H;M Oliver;23;10;17;19;5;8;10;6;2;5;2;3;0;0;2.62;3.5;2.8;2.55;3.4;2.75;2.6;3.35;2.7;2.6;3.4;2.7;2.63;3.5;2.8;38;2.72;2.61;3.5;3.35;2.9;2.77;36;1.95;1.89;2;1.91
3949;05.12.18;Tottenham;Southampton;3;1;H;A Taylor;3;13;17;18;8;5;7;5;8;6;0;0;0;0;1.36;5.25;9.5;1.36;5;8.5;1.4;4.8;7.5;1.36;4.8;9;1.36;5.2;9.5;38;1.4;1.37;5.25;4.96;10;8.82;35;1.7;1.66;2.31;2.23
3954;08.12.18;Cardiff;Southampton;1;0;H;J Moss;22;13;17;12;4;1;9;10;7;7;2;2;0;0;2.9;3.25;2.7;2.8;3.2;2.6;2.9;3.15;2.55;2.8;3.25;2.6;2.9;3.25;2.7;38;2.95;2.86;3.33;3.21;2.72;2.62;35;2.23;2.15;1.77;1.71
3976;22.12.18;Huddersfield;Southampton;1;3;A;S Attwell;16;16;17;13;5;6;12;9;8;2;2;3;0;0;3.1;3.1;2.6;3.1;3.1;2.5;3.05;3.15;2.45;3;3;2.6;3.1;3.1;2.63;36;3.15;3.05;3.15;3.07;2.73;2.58;34;2.52;2.4;1.62;1.57
4005;02.01.19;Chelsea;Southampton;0;0;D;J Moss;5;17;17;6;6;2;8;11;7;2;1;2;0;0;1.28;6.5;11;1.28;5.75;10.5;1.33;5.5;8.5;1.25;6;12;1.29;6;13;36;1.33;1.27;6.5;5.94;13.5;11.58;34;1.55;1.51;2.7;2.52
4016;12.01.19;Leicester;Southampton;1;2;A;M Oliver;9;23;17;8;6;3;7;9;10;3;2;1;0;1;1.95;3.5;4.33;1.91;3.5;4.1;1.9;3.5;4.2;1.85;3.5;4.33;1.95;3.5;4.5;38;2.02;1.94;3.6;3.48;4.5;4.24;37;2.13;2.05;1.85;1.78
4042;02.02.19;Burnley;Southampton;1;1;D;A Taylor;7;15;17;10;6;4;10;9;4;2;3;1;0;0;2.55;3.5;2.87;2.5;3.3;2.85;2.55;3.25;2.85;2.5;3.3;2.88;2.6;3.3;3;35;2.6;2.54;3.5;3.32;3;2.88;34;2.15;2.06;1.81;1.77
4068;24.02.19;Arsenal;Southampton;2;0;H;G Scott;6;12;17;10;4;4;7;14;6;4;0;0;0;0;1.5;4.75;7;1.45;4.5;7;1.45;4.5;7;1.5;4.33;6.5;1.53;4.6;6.5;33;1.54;1.51;4.75;4.46;7;6.46;31;1.65;1.6;2.45;2.32
4083;02.03.19;Man United;Southampton;3;2;H;S Attwell;2;16;17;6;6;3;7;10;9;7;2;1;0;0;1.45;4.5;8.5;1.44;4.5;7.5;1.45;4.5;7.1;1.44;4.33;8;1.45;4.5;8;34;1.5;1.45;4.75;4.47;8.5;7.67;33;1.75;1.69;2.25;2.19
4105;30.03.19;Brighton;Southampton;0;1;A;M Oliver;15;14;17;8;1;2;8;10;6;5;1;2;0;0;2.55;3.2;3.1;2.6;3;3;2.55;3.05;3;2.55;3.1;3;2.63;3.13;3.13;33;2.65;2.57;3.2;3.09;3.15;3.05;31;2.52;2.44;1.61;1.56
4140;20.04.19;Newcastle;Southampton;3;1;H;A Taylor;10;15;17;15;6;3;5;11;4;11;0;2;0;0;2.55;3.2;3.1;2.45;3.1;3.1;2.45;3.1;3.15;2.5;3.1;3.1;2.5;3.13;3.2;35;2.59;2.48;3.25;3.12;3.26;3.16;34;2.45;2.34;1.65;1.6
4148;23.04.19;Watford;Southampton;1;1;D;M Dean;14;15;17;8;4;4;10;14;3;4;5;2;0;0;2.25;3.5;3.4;2.2;3.4;3.4;2.25;3.4;3.2;2.25;3.4;3.2;2.25;3.5;3.4;35;2.3;2.25;3.53;3.43;3.4;3.3;33;1.86;1.82;2.15;2.01
4165;04.05.19;West Ham;Southampton;3;0;H;S Attwell;13;17;17;11;6;1;2;11;2;7;1;1;0;0;2.3;3.75;3.1;2.3;3.6;2.95;2.3;3.6;2.95;2.3;3.6;3;2.3;3.7;3.13;34;2.35;2.3;3.75;3.64;3.15;3.02;32;1.66;1.61;2.43;2.32
3805;11.08.18;Newcastle;Tottenham;1;2;A;M Atkinson;10;15;3;15;2;5;11;12;3;5;2;2;0;0;3.9;3.5;2.04;3.8;3.5;2;3.7;3.35;2.05;3.8;3.2;2.05;3.9;3.4;2.1;39;4.01;3.83;3.57;3.4;2.12;2.05;38;2.1;2.01;1.88;1.81
3830;27.08.18;Man United;Tottenham;0;3;A;C Pawson;2;23;3;9;5;5;11;16;5;2;2;4;0;0;2.62;3.3;2.9;2.55;3.2;2.9;2.6;3.25;2.75;2.5;3.4;2.7;2.6;3.3;2.9;42;2.67;2.56;3.4;3.27;3;2.86;40;2.1;2.03;1.84;1.79
3840;02.09.18;Watford;Tottenham;2;1;H;A Marriner;14;7;3;11;3;2;9;8;3;10;2;1;0;0;5.5;4.2;1.64;5.5;4.25;1.57;5.3;3.9;1.65;5;4.2;1.62;5.75;4.2;1.62;38;5.75;5.38;4.3;4.13;1.68;1.62;36;1.75;1.7;2.22;2.14
3851;22.09.18;Brighton;Tottenham;1;2;A;C Kavanagh;15;8;3;16;4;7;15;9;5;7;2;1;0;0;5;4;1.75;4.75;3.7;1.75;4.8;3.9;1.7;4.4;3.8;1.75;5;3.9;1.75;40;5;4.76;4;3.81;1.8;1.75;39;1.85;1.8;2.1;2.02
3864;29.09.18;Huddersfield;Tottenham;0;2;A;C Pawson;16;9;3;10;5;6;17;16;3;0;2;2;0;0;8.5;4.5;1.44;7.5;4.5;1.44;6.6;4.25;1.5;7;4.4;1.47;8.5;4.5;1.45;40;8.5;7.61;5;4.48;1.5;1.46;39;1.85;1.79;2.13;2.03
3887;20.10.18;West Ham;Tottenham;0;1;A;M Atkinson;13;13;3;10;4;2;8;10;10;6;3;0;0;0;4.1;3.9;1.9;4.2;3.7;1.85;3.9;3.7;1.9;3.8;3.8;1.91;4.1;3.9;1.91;37;4.3;4.02;3.95;3.8;1.95;1.89;35;1.7;1.64;2.4;2.26
3907;03.11.18;Wolves;Tottenham;2;3;A;M Dean;21;16;3;10;7;8;11;8;5;1;1;2;0;0;3.1;3.4;2.45;3;3.3;2.4;3.15;3.3;2.3;2.9;3.3;2.5;3;3.4;2.5;38;3.28;3.05;3.43;3.33;2.5;2.41;32;2.03;1.95;1.91;1.86
3912;10.11.18;Crystal Palace;Tottenham;0;1;A;J Moss;11;11;3;11;4;2;12;9;10;6;1;1;0;0;4.5;3.75;1.85;4.5;3.7;1.8;4.5;3.6;1.8;4.33;3.6;1.83;4.4;3.75;1.87;38;4.5;4.34;3.8;3.67;1.92;1.86;36;1.8;1.75;2.16;2.09
3938;02.12.18;Arsenal;Tottenham;4;2;H;M Dean;6;22;3;11;7;6;15;17;8;5;3;3;0;1;2.62;3.6;2.75;2.5;3.6;2.7;2.65;3.4;2.65;2.55;3.5;2.62;2.55;3.6;2.75;38;2.65;2.56;3.75;3.57;2.75;2.69;33;1.61;1.56;2.57;2.41
3956;08.12.18;Leicester;Tottenham;0;2;A;C Pawson;9;11;3;7;3;2;12;7;6;5;3;1;0;0;3.8;3.75;2;3.9;3.5;1.95;3.6;3.5;2.05;3.75;3.5;2;3.9;3.7;2;38;4;3.79;3.75;3.55;2.08;2;35;1.9;1.81;2.12;2.02
3980;23.12.18;Everton;Tottenham;2;6;A;P Tierney;8;10;3;17;3;8;13;9;2;1;0;2;0;0;3.25;3.5;2.3;3.2;3.4;2.25;3.15;3.45;2.25;3.1;3.4;2.3;3.25;3.5;2.3;36;3.35;3.19;3.55;3.42;2.4;2.29;33;1.82;1.77;2.16;2.05
4002;01.01.19;Cardiff;Tottenham;0;3;A;K Friend;22;6;3;13;3;4;6;6;5;3;1;0;0;0;7.5;4.5;1.5;7.25;4.6;1.44;6.7;4.7;1.45;7;4.4;1.47;7;4.5;1.5;36;7.5;6.95;4.7;4.43;1.52;1.49;33;1.71;1.67;2.4;2.21
4029;20.01.19;Fulham;Tottenham;1;2;A;C Pawson;23;12;3;14;4;5;10;8;7;10;2;3;0;0;5.25;3.8;1.75;5.25;3.6;1.72;5.2;3.6;1.73;5.5;3.6;1.73;5.25;3.8;1.73;36;5.5;5.28;3.8;3.64;1.77;1.73;35;1.95;1.87;2.04;1.94
4065;23.02.19;Burnley;Tottenham;2;1;H;M Dean;7;10;3;17;4;6;9;12;7;6;1;3;0;0;5.75;3.8;1.7;5.25;3.7;1.7;5;3.8;1.7;5.25;3.8;1.67;5.5;3.9;1.7;34;5.75;5.29;3.99;3.79;1.74;1.7;33;1.8;1.74;2.21;2.11
4075;27.02.19;Chelsea;Tottenham;2;0;H;A Marriner;5;11;3;9;1;0;7;14;2;2;1;1;0;0;2.3;3.5;3.25;2.3;3.4;3.1;2.4;3.4;2.9;2.25;3.4;3.2;2.3;3.5;3.3;35;2.4;2.28;3.52;3.4;3.38;3.23;34;1.9;1.84;2.07;1.98
4096;09.03.19;Southampton;Tottenham;2;1;H;K Friend;17;12;3;16;4;5;16;9;1;10;4;2;0;0;4.5;3.8;1.85;4.2;3.7;1.85;4.15;3.7;1.85;4.2;3.7;1.85;4.4;3.75;1.9;34;4.75;4.26;3.9;3.74;1.9;1.87;33;1.85;1.8;2.1;2.03
4113;31.03.19;Liverpool;Tottenham;2;1;H;M Atkinson;4;14;3;11;3;2;5;8;10;3;0;1;0;0;1.61;4.2;6;1.6;4.1;5.5;1.6;4.15;5.4;1.6;4;5.8;1.6;4.2;6;34;1.65;1.61;4.33;4.13;6;5.62;33;1.73;1.68;2.3;2.21
4139;20.04.19;Man City;Tottenham;1;0;H;M Oliver;1;15;3;10;4;4;11;11;4;4;1;2;0;0;1.3;6;11;1.28;6;10;1.3;5.5;9.6;1.27;6;11;1.29;6.25;12;35;1.32;1.28;6.6;6.06;12;10.35;34;1.47;1.43;2.95;2.8
