Match_ID;Date;HomeTeam;AwayTeam;Home Team Goals;Away Team Goals;Match Result;Referee;Home Team Shots;Away Team Shots;Home Team Shots on Target;Away Team Shots on Target;Home Fouls Committed;Away Fouls Committed;Home Corners;Away Cornners;Home Yellow Cards;Away Yellow Cards;Home Red Cards;Away Red Cards;B365 Home;B365 Draw;B365 Away;Bet&Win Home;Bet&Win Draw;Bet&Win Away;Interwetten Home;Iterwetten Draw;Interwetten Away;William Hill Home;William Hill Draw;William Hill Away;VC Bet Home;VC Bet Draw;VC Bet Away;Betbrain Numbers of bookmakers 1X2;Betbrain Maximum Home;Betbrain Average Home;Betbrain Maximum Draw;Betbrain Average Draw;Betbrain Maximum Away;Betbrain Average Away;Betbrain Numbers of bookmakers Goals;Betbrain Max > 2.5 Goals;Betbrain Average > 2.5 Goals;Betbrain Max < 2.5 Goals;Betbrain Average < 2.5 Goals
3505;21.10.2017;Newcastle;Crystal Palace;1;0;H;S Attwell;7;10;3;0;12;14;3;5;4;2;0;0;2;3.5;4.2;1.95;3.4;4.1;1.9;3.5;4.1;2.05;3.1;4.2;1.95;3.5;4.33;36;2.06;1.97;3.6;3.41;4.33;4.05;31;2.12;2.05;1.86;1.77
3506;21.10.2017;Southampton;West Brom;1;0;H;G Scott;20;7;6;2;10;8;8;3;0;1;0;0;1.85;3.39;5.25;1.8;3.4;5;1.9;3.5;4.1;1.83;3.4;5;1.83;3.4;5.5;36;1.9;1.81;3.6;3.37;5.5;5.04;33;2.48;2.37;1.62;1.58
3507;21.10.2017;Stoke;Bournemouth;1;2;A;L Probert;10;7;2;3;17;10;8;3;0;1;0;0;2.14;3.5;3.6;2.2;3.3;3.4;2;3.4;3.8;2.2;3.3;3.5;2.15;3.5;3.6;36;2.23;2.15;3.5;3.38;3.8;3.48;32;2.02;1.94;1.97;1.87
3508;21.10.2017;Swansea;Leicester;1;2;A;M Oliver;19;11;4;6;6;9;7;6;0;1;0;0;2.79;3.25;2.75;2.75;3.25;2.65;2.4;3.3;2.95;2.9;3.1;2.62;2.88;3.3;2.7;36;2.9;2.77;3.31;3.21;2.95;2.65;31;2.21;2.11;1.79;1.72
3509;22.10.2017;Everton;Arsenal;2;5;A;C Pawson;8;30;3;14;14;14;0;7;1;1;1;0;3.79;3.6;2.04;3.9;3.6;1.95;3.8;3.4;2;4;3.3;2.05;4;3.6;2;35;4;3.77;3.75;3.52;2.1;2.01;31;1.87;1.81;2.13;2.01
3510;22.10.2017;Tottenham;Liverpool;4;1;H;A Marriner;14;12;6;7;2;8;3;5;0;1;0;0;2.25;3.5;3.39;2.15;3.4;3.4;2.2;3.35;3.3;2.15;3.4;3.5;2.2;3.6;3.4;35;2.25;2.18;3.62;3.48;3.5;3.32;32;1.7;1.66;2.33;2.23
3511;28.10.2017;Arsenal;Swansea;2;1;H;L Mason;17;4;5;2;9;9;5;2;0;0;0;0;1.25;7;12;1.25;6.5;10.5;1.25;6;11;1.22;7;13;1.25;7;13;35;1.25;1.22;7.35;6.7;15;12.66;28;1.48;1.41;3;2.83
3512;28.10.2017;Bournemouth;Chelsea;0;1;A;C Pawson;7;18;1;5;5;5;5;5;2;0;0;0;6;4.2;1.61;5.25;4.2;1.62;5.7;3.9;1.6;5.5;4.2;1.62;5.4;4.3;1.65;35;6;5.35;4.3;4.14;1.68;1.62;34;1.7;1.63;2.38;2.26
3513;28.10.2017;Crystal Palace;West Ham;2;2;D;R Madley;19;6;9;2;18;15;11;2;1;2;0;0;2.39;3.29;3.29;2.35;3.3;3.1;2.4;3.3;2.95;2.4;3.3;3.1;2.4;3.3;3.3;35;2.41;2.34;3.4;3.27;3.37;3.2;31;2.17;2.08;1.8;1.75
3514;28.10.2017;Liverpool;Huddersfield;3;0;H;K Friend;16;1;8;0;10;8;9;2;0;1;0;0;1.25;6.75;13;1.22;6.5;12.5;1.25;6;11;1.25;6.5;12;1.25;6.5;13;35;1.29;1.24;6.9;6.33;14;12.15;32;1.53;1.48;2.75;2.61
3515;28.10.2017;Man United;Tottenham;1;0;H;J Moss;11;13;3;4;12;14;6;3;1;0;0;0;2.14;3.39;3.79;2.05;3.4;3.8;2.2;3.35;3.3;2.15;3.4;3.6;2.25;3.3;3.6;35;2.25;2.16;3.5;3.3;3.8;3.6;32;2.25;2.15;1.77;1.7
3516;28.10.2017;Watford;Stoke;0;1;A;M Oliver;13;6;0;2;10;9;8;1;4;4;0;0;2.04;3.6;3.79;2.05;3.4;3.75;2.1;3.4;3.5;2.05;3.5;3.75;2.05;3.6;3.9;35;2.13;2.03;3.69;3.52;3.9;3.71;32;1.98;1.91;1.98;1.91
3517;28.10.2017;West Brom;Man City;2;3;A;M Jones;6;15;4;5;10;7;1;2;2;3;0;0;11;6.5;1.28;11.5;6.25;1.25;11;6;1.25;12;6.5;1.25;13;6.5;1.25;34;13;11.86;6.83;6.18;1.29;1.25;32;1.57;1.53;2.6;2.48
3518;29.10.2017;Brighton;Southampton;1;1;D;N Swarbrick;7;6;2;1;9;10;2;7;3;1;0;0;3.29;3.2;2.45;3.1;3.1;2.45;2.85;3.3;2.5;3.25;3.2;2.38;3.3;3.13;2.45;34;3.35;3.21;3.3;3.13;2.5;2.4;32;2.55;2.44;1.6;1.54
3519;29.10.2017;Leicester;Everton;2;0;H;A Marriner;9;16;3;2;6;10;3;10;0;2;0;0;2.14;3.39;3.75;2.15;3.3;3.6;2.2;3.35;3.3;2.15;3.4;3.5;2.2;3.4;3.6;33;2.22;2.13;3.5;3.37;3.75;3.53;30;2.02;1.94;1.93;1.86
3520;30.10.2017;Burnley;Newcastle;1;0;H;M Dean;12;12;5;5;9;10;5;3;3;0;0;0;2.89;3.2;2.7;2.85;3.2;2.6;2.65;3.3;2.65;2.88;3.1;2.7;3;3.2;2.63;34;3.05;2.9;3.3;3.12;2.7;2.6;33;2.41;2.3;1.67;1.6
3521;04.11.2017;Huddersfield;West Brom;1;0;H;R East;7;9;3;3;8;15;3;5;1;4;1;0;2.79;3;3;2.65;3;2.95;2.5;3.1;3;2.7;3;3;2.75;3;3;36;2.85;2.73;3.1;2.96;3.04;2.93;32;2.96;2.75;1.49;1.44
3522;04.11.2017;Newcastle;Bournemouth;0;1;A;P Tierney;16;16;4;6;11;12;11;9;2;2;0;0;2;3.5;4.2;1.95;3.5;4;1.9;3.5;4.1;2;3.4;4;2;3.5;4.2;36;2.06;1.98;3.5;3.42;4.36;4.05;35;2.1;2.01;1.89;1.8
3523;04.11.2017;Southampton;Burnley;0;1;A;L Probert;13;5;3;1;4;4;9;1;0;0;0;0;1.66;3.75;6.5;1.62;3.6;6.5;1.75;3.6;4.8;1.67;3.5;6.5;1.65;3.75;6.5;36;1.75;1.64;3.8;3.64;7;6.2;34;2.4;2.28;1.67;1.63
3524;04.11.2017;Stoke;Leicester;2;2;D;R Madley;11;14;7;4;12;8;4;10;0;0;0;0;2.7;3.29;2.87;2.55;3.3;2.8;2.4;3.3;2.95;2.7;3.2;2.8;2.75;3.3;2.8;36;2.75;2.65;3.35;3.25;2.95;2.77;35;2.07;2;1.85;1.81
3525;04.11.2017;Swansea;Brighton;0;1;A;M Dean;12;5;2;2;13;12;8;7;2;1;0;0;2.39;3.2;3.39;2.35;3.1;3.3;2.2;3.35;3.3;2.4;3.1;3.3;2.4;3.2;3.4;36;2.47;2.38;3.35;3.1;3.44;3.29;32;2.55;2.42;1.61;1.56
3526;04.11.2017;West Ham;Liverpool;1;4;A;N Swarbrick;6;15;1;7;9;13;2;3;3;0;0;0;5.25;4.33;1.66;5;4.1;1.65;4.8;3.6;1.75;5;4.2;1.67;5.5;4.3;1.65;36;5.55;5.17;4.33;4.13;1.75;1.64;34;1.68;1.63;2.38;2.28
3527;05.11.2017;Chelsea;Man United;1;0;H;A Taylor;18;10;8;2;16;20;4;7;1;3;0;0;2.5;3.2;3.2;2.45;3.2;3;2.5;3.1;3;2.5;3.2;3.1;2.5;3.2;3.13;36;2.6;2.47;3.25;3.15;3.2;3.07;34;2.41;2.28;1.67;1.62
3528;05.11.2017;Everton;Watford;3;2;H;G Scott;10;11;5;3;14;12;2;5;0;2;0;0;2.2;3.39;3.6;2.1;3.4;3.6;2.1;3.4;3.5;2.15;3.3;3.6;2.15;3.4;3.7;35;2.25;2.16;3.45;3.34;3.8;3.52;31;2.1;2.02;1.87;1.8
3529;05.11.2017;Man City;Arsenal;3;1;H;M Oliver;9;6;5;3;15;15;5;5;1;6;0;0;1.39;5.5;7.5;1.4;5;7.5;1.55;4.5;5.3;1.44;4.8;7;1.4;5.5;7.5;36;1.55;1.42;5.5;5.02;7.7;7;27;1.42;1.36;3.65;3.1
3530;05.11.2017;Tottenham;Crystal Palace;1;0;H;K Friend;12;11;2;3;6;7;10;9;0;2;0;0;1.28;6;12;1.26;6;11;1.27;6;10;1.29;5.5;12;1.3;6;11.5;36;1.31;1.28;6.5;5.87;12;10.96;27;1.5;1.47;2.75;2.63
3531;18.11.2017;Arsenal;Tottenham;2;0;H;M Dean;14;14;5;4;11;16;7;4;4;1;0;0;2.5;3.6;2.89;2.45;3.4;2.85;2.5;3.5;2.7;2.5;3.5;2.8;2.5;3.6;2.9;35;2.54;2.43;3.62;3.51;2.95;2.85;32;1.69;1.62;2.35;2.27
3532;18.11.2017;Bournemouth;Huddersfield;4;0;H;L Probert;11;20;5;3;13;10;8;11;3;2;1;0;1.83;3.5;5.25;1.83;3.4;4.75;2;3.4;3.8;1.85;3.3;5;1.83;3.6;5;35;2;1.82;3.6;3.42;5.25;4.85;30;2.25;2.16;1.75;1.69
3533;18.11.2017;Burnley;Swansea;2;0;H;M Atkinson;16;13;7;1;12;12;8;6;1;1;0;0;2.14;3.2;4;2.1;3.2;3.9;1.9;3.3;4.4;2.1;3.2;4;2.15;3.13;4.2;35;2.22;2.11;3.3;3.12;4.4;3.96;32;2.69;2.55;1.55;1.5
3534;18.11.2017;Crystal Palace;Everton;2;2;D;A Taylor;16;8;7;5;9;26;9;4;2;3;0;0;2.39;3.25;3.29;2.4;3.25;3.1;2.6;3.25;2.75;2.4;3.2;3.2;2.38;3.25;3.4;35;2.6;2.36;3.3;3.21;3.4;3.2;30;2.26;2.18;1.74;1.68
3535;18.11.2017;Leicester;Man City;0;2;A;G Scott;2;12;0;4;8;10;1;7;1;1;0;0;9.5;5.75;1.33;8;5.75;1.33;8;5.3;1.35;9.5;5;1.35;9.5;5.75;1.33;35;9.5;8.54;5.89;5.49;1.37;1.34;28;1.45;1.41;3;2.82
3536;18.11.2017;Liverpool;Southampton;3;0;H;M Jones;21;5;8;0;15;9;10;2;1;1;0;0;1.39;5;9;1.4;4.75;8.25;1.45;4.4;7.2;1.4;4.8;8.5;1.4;5;9.5;35;1.45;1.39;5.17;4.87;9.5;8.29;31;1.7;1.65;2.35;2.24
3537;18.11.2017;Man United;Newcastle;4;1;H;C Pawson;16;12;7;5;10;9;11;4;1;1;0;0;1.28;5.75;13;1.26;5.75;11.5;1.27;5.8;10.5;1.3;5;13;1.3;5.75;12;35;1.3;1.28;5.8;5.43;15;12.54;32;1.91;1.84;2.05;1.98
3538;18.11.2017;West Brom;Chelsea;0;4;A;J Moss;7;11;2;7;13;12;3;4;2;3;0;0;6.5;4;1.61;5.75;4;1.6;6.2;4;1.55;6.5;3.75;1.62;6.25;4.1;1.62;35;6.5;6.13;4.1;3.89;1.65;1.6;31;2.13;2.05;1.83;1.77
3539;19.11.2017;Watford;West Ham;2;0;H;A Marriner;17;10;7;6;13;10;3;1;1;4;0;0;2.1;3.5;3.75;2.1;3.25;3.7;2.2;3.35;3.3;2.1;3.5;3.6;2.1;3.5;3.7;35;2.2;2.1;3.52;3.42;3.8;3.61;32;1.95;1.89;1.98;1.91
3540;20.11.2017;Brighton;Stoke;2;2;D;L Mason;9;13;3;6;13;5;6;7;1;0;0;0;2.39;3.2;3.39;2.4;3.1;3.2;2.4;3.3;2.95;2.4;3.1;3.3;2.4;3.13;3.4;34;2.45;2.38;3.3;3.11;3.52;3.27;30;2.51;2.39;1.62;1.57
3541;24.11.2017;West Ham;Leicester;1;1;D;M Atkinson;8;7;4;2;9;12;5;5;1;1;0;0;2.7;3.39;2.75;2.75;3.3;2.6;2.5;3.3;2.85;2.75;3.2;2.75;2.7;3.4;2.75;35;2.87;2.71;3.4;3.29;2.85;2.7;31;2.05;1.98;1.9;1.83
3542;25.11.2017;Crystal Palace;Stoke;2;1;H;M Dean;10;9;5;3;9;5;5;2;1;1;0;0;2.04;3.5;4;2;3.4;3.9;2.1;3.4;3.5;2.1;3.1;4;2.05;3.5;4;35;2.13;2.04;3.5;3.35;4.03;3.85;30;2.1;2.03;1.85;1.79
3543;25.11.2017;Liverpool;Chelsea;1;1;D;M Oliver;16;11;4;3;10;7;7;8;0;0;0;0;2.14;3.6;3.5;2.15;3.5;3.3;2.2;3.3;3.4;2.15;3.3;3.6;2.15;3.6;3.5;35;2.2;2.12;3.68;3.5;3.7;3.46;29;1.75;1.69;2.3;2.17
3544;25.11.2017;Man United;Brighton;1;0;H;N Swarbrick;15;8;4;2;9;9;5;0;0;2;0;0;1.19;7;19;1.18;7.25;15.5;1.2;6.5;15;1.22;5.5;21;1.18;7.5;22;35;1.22;1.19;7.5;6.72;22;18.1;29;1.75;1.67;2.3;2.2
3545;25.11.2017;Newcastle;Watford;0;3;A;C Kavanagh;12;12;2;4;8;13;6;3;1;2;0;0;2.2;3.5;3.5;2.2;3.3;3.4;2.1;3.4;3.5;2.25;3.2;3.5;2.2;3.4;3.6;35;2.33;2.2;3.5;3.34;3.6;3.42;30;2.1;2.01;1.89;1.81
3546;25.11.2017;Swansea;Bournemouth;0;0;D;S Attwell;10;9;1;5;18;6;4;5;4;2;0;0;2.79;3.25;2.79;2.8;3.1;2.7;2.5;3.3;2.85;2.8;3.2;2.7;2.8;3.25;2.75;35;2.9;2.75;3.33;3.18;2.85;2.71;29;2.26;2.18;1.75;1.68
3547;25.11.2017;Tottenham;West Brom;1;1;D;M Jones;24;5;5;2;10;13;8;0;1;4;0;0;1.25;6;16;1.22;6.25;13.5;1.3;5.5;9.5;1.25;5.5;15;1.25;6.25;13;35;1.3;1.25;6.25;5.83;17;13.89;29;1.76;1.69;2.26;2.16
3548;26.11.2017;Burnley;Arsenal;0;1;A;L Mason;8;17;2;2;8;14;5;5;2;0;0;0;6.5;4.5;1.53;5.75;4.4;1.55;5.7;3.9;1.6;6;4.2;1.57;6.25;4.33;1.57;35;6.5;5.83;4.52;4.24;1.63;1.57;33;1.79;1.72;2.2;2.12
3549;26.11.2017;Huddersfield;Man City;1;2;A;C Pawson;4;14;0;5;10;10;3;7;2;3;1;0;17;8;1.18;15;7.25;1.18;15;6.5;1.2;17;6.5;1.2;18;8;1.18;35;19;15.71;8.24;7.29;1.21;1.18;27;1.51;1.46;2.88;2.65
3550;26.11.2017;Southampton;Everton;4;1;H;K Friend;17;5;5;2;6;13;7;2;0;0;0;0;1.9;3.39;4.75;1.83;3.5;4.6;2;3.4;3.8;1.91;3.3;4.5;1.83;3.5;5.2;34;2;1.87;3.5;3.39;5.2;4.64;28;2.33;2.25;1.7;1.64
3551;28.11.2017;Brighton;Crystal Palace;0;0;D;A Marriner;10;10;4;4;13;8;10;5;2;0;0;0;2.7;3.1;3;2.6;3.1;2.9;2.5;3.15;2.95;2.62;3.1;2.9;2.7;3.1;3;35;2.75;2.64;3.17;3.07;3.05;2.93;31;2.6;2.44;1.6;1.55
3552;28.11.2017;Leicester;Tottenham;2;1;H;A Taylor;7;18;4;6;7;10;4;9;1;2;0;0;5;3.89;1.75;4.75;3.75;1.75;4.7;3.7;1.75;4.8;3.75;1.75;5;3.9;1.75;35;5;4.75;4;3.82;1.8;1.75;29;1.85;1.77;2.14;2.05
3553;28.11.2017;Watford;Man United;2;4;A;J Moss;12;15;3;7;12;10;5;5;2;1;0;0;5.25;3.89;1.72;5;3.75;1.7;5;3.7;1.7;5;3.8;1.7;5.25;3.9;1.73;35;5.55;5.09;4.1;3.88;1.75;1.7;31;1.89;1.81;2.1;2.01
3554;28.11.2017;West Brom;Newcastle;2;2;D;L Probert;8;14;4;4;13;12;1;6;0;0;0;0;2.37;3.1;3.5;2.35;3.1;3.3;2.4;3.1;3.15;2.38;3.1;3.4;2.38;3.2;3.4;35;2.41;2.35;3.21;3.12;3.6;3.35;31;2.55;2.41;1.62;1.56
3555;29.11.2017;Arsenal;Huddersfield;5;0;H;G Scott;21;7;7;2;10;12;7;2;0;1;0;0;1.19;7.5;17;1.18;7;17;1.2;6.5;15;1.2;7;15;1.2;7;19;35;1.23;1.2;7.5;6.88;19;14.72;29;1.54;1.49;2.65;2.56
3556;29.11.2017;Bournemouth;Burnley;1;2;A;R East;10;10;2;4;9;11;4;6;0;1;0;0;2;3.39;4.33;2;3.3;4.1;2.1;3.3;3.6;1.95;3.4;4.2;2;3.4;4.33;34;2.1;1.98;3.5;3.34;4.6;4.13;28;2.28;2.19;1.72;1.67
3557;29.11.2017;Chelsea;Swansea;1;0;H;N Swarbrick;21;2;10;0;10;7;15;1;1;0;0;0;1.18;8;17;1.19;6.75;16.5;1.2;6.5;15;1.2;7;17;1.18;7.5;21;35;1.2;1.19;8;7.16;21;16;31;1.59;1.53;2.6;2.45
3558;29.11.2017;Everton;West Ham;4;0;H;M Oliver;8;7;5;3;16;6;2;6;2;1;0;0;2.37;3.29;3.29;2.3;3.3;3.2;2.2;3.35;3.3;2.3;3.3;3.3;2.38;3.3;3.4;35;2.4;2.31;3.4;3.27;3.4;3.25;30;2.1;2.02;1.88;1.79
3559;29.11.2017;Man City;Southampton;2;1;H;P Tierney;26;7;12;2;12;11;6;5;1;1;0;0;1.19;8;15;1.17;7.5;17;1.17;7.5;15;1.2;7;17;1.2;8;15;35;1.21;1.19;8.5;7.39;19;14.99;29;1.44;1.41;3.15;2.87
3560;29.11.2017;Stoke;Liverpool;0;3;A;M Atkinson;10;14;1;7;8;10;5;9;1;5;0;0;6.5;4.5;1.55;6;4.4;1.53;6.2;4;1.55;6;4.5;1.53;6.5;4.6;1.53;35;6.5;6.01;4.69;4.41;1.57;1.53;31;1.64;1.57;2.5;2.38
3561;02.12.2017;Arsenal;Man United;1;3;A;A Marriner;33;8;15;4;11;10;12;1;3;2;0;1;2.5;3.39;3;2.45;3.25;3;2.5;3.2;2.95;2.5;3.2;3;2.45;3.4;3.1;35;2.52;2.44;3.5;3.31;3.2;2.99;31;2.01;1.93;1.95;1.89
3562;02.12.2017;Brighton;Liverpool;1;5;A;G Scott;6;12;2;6;8;7;2;2;1;0;0;0;7.5;4.5;1.5;6.25;4.5;1.5;6.5;4.2;1.5;6.5;4.5;1.5;7.5;4.5;1.5;35;7.58;6.92;4.55;4.34;1.54;1.49;30;1.85;1.77;2.12;2.05
3563;02.12.2017;Chelsea;Newcastle;3;1;H;K Friend;23;8;9;2;8;13;11;4;0;1;0;0;1.25;6.5;15;1.25;6.25;11.5;1.25;6;11;1.25;6;13;1.25;6.25;15;34;1.27;1.25;6.55;6.04;15;12.95;33;1.66;1.61;2.42;2.32
3564;02.12.2017;Everton;Huddersfield;2;0;H;C Kavanagh;6;5;4;3;12;9;2;5;2;1;0;0;1.72;3.79;5.5;1.7;3.7;5.25;1.7;3.7;5;1.73;3.5;5.5;1.67;3.8;6;34;1.75;1.71;3.85;3.68;6;5.3;30;2.12;2.04;1.85;1.79
3565;02.12.2017;Leicester;Burnley;1;0;H;P Tierney;16;14;3;4;3;11;10;7;0;2;0;0;1.83;3.6;5;1.83;3.5;4.6;1.9;3.5;4.1;1.75;3.6;5;1.83;3.6;5;35;1.9;1.8;3.7;3.54;5.25;4.77;31;2.27;2.16;1.76;1.7
3566;02.12.2017;Stoke;Swansea;2;1;H;C Pawson;10;10;3;3;12;10;2;6;2;0;0;0;1.95;3.39;4.5;1.95;3.3;4.25;1.9;3.5;4.1;1.95;3.4;4.2;1.95;3.4;4.6;35;1.98;1.93;3.5;3.34;4.61;4.36;30;2.3;2.19;1.74;1.68
3567;02.12.2017;Watford;Tottenham;1;1;D;M Atkinson;6;8;2;2;16;8;7;2;4;1;0;1;5;4;1.72;4.75;3.9;1.72;4.5;3.6;1.8;5;3.8;1.73;5;4.1;1.73;35;5.3;4.9;4.2;3.93;1.8;1.7;30;1.75;1.69;2.26;2.18
3568;02.12.2017;West Brom;Crystal Palace;0;0;D;M Oliver;20;10;6;2;11;10;3;7;3;1;0;0;2.5;3.2;3.2;2.5;3.1;3.1;2.5;3.1;3;2.5;3.1;3.1;2.5;3.2;3.2;35;2.57;2.47;3.2;3.1;3.35;3.12;33;2.51;2.39;1.62;1.57
3569;03.12.2017;Bournemouth;Southampton;1;1;D;J Moss;16;15;5;4;6;12;5;4;2;1;0;0;2.89;3.25;2.39;2.95;3.1;2.55;2.7;3.2;2.7;3;3.1;2.6;3.1;3.25;2.5;35;3.16;2.98;3.3;3.17;2.7;2.51;30;2.25;2.16;1.74;1.69
3570;03.12.2017;Man City;West Ham;2;1;H;M Dean;24;7;8;4;5;7;10;4;2;2;0;0;1.08;11;21;1.1;10.5;21;1.12;9;20;1.11;10;23;1.07;12;26;35;1.13;1.1;13;10.73;29;22.34;28;1.25;1.24;4.33;3.88
3571;09.12.2017;Burnley;Watford;1;0;H;L Probert;8;11;5;2;10;12;3;5;1;0;0;1;2.6;3.25;3;2.45;3.2;3;2.4;3.2;3.05;2.5;3.2;2.88;2.6;3.2;3.1;38;2.63;2.53;3.3;3.18;3.1;2.98;32;2.38;2.27;1.69;1.64
3572;09.12.2017;Crystal Palace;Bournemouth;2;2;D;K Friend;24;11;8;5;14;14;6;3;5;2;0;0;2.04;3.5;4;2;3.4;3.9;2.1;3.3;3.6;1.91;3.4;4;2.1;3.5;3.7;38;2.1;2.01;3.53;3.41;4.16;3.89;32;2.13;2.08;1.81;1.75
3573;09.12.2017;Huddersfield;Brighton;2;0;H;S Attwell;19;7;6;2;6;10;8;1;0;0;0;0;2.7;3.1;3;2.55;3;3.1;2.6;3.2;2.8;2.62;2.9;3;2.7;3;3.13;38;2.73;2.63;3.2;2.97;3.2;3.04;34;3.01;2.78;1.47;1.43
3574;09.12.2017;Newcastle;Leicester;2;3;A;N Swarbrick;10;13;4;5;10;9;6;5;2;1;0;0;2.62;3.29;2.89;2.55;3.2;2.9;2.7;3.3;2.6;2.5;3.25;2.8;2.63;3.3;2.9;38;2.7;2.58;3.35;3.24;2.95;2.85;32;2.05;2;1.87;1.82
3575;09.12.2017;Swansea;West Brom;1;0;H;M Dean;18;7;3;1;8;18;6;3;2;5;0;0;2.7;3.1;3;2.6;3;3;2.6;3.1;2.85;2.6;3;2.9;2.7;3;3.1;38;2.75;2.65;3.1;2.99;3.15;2.99;34;2.8;2.63;1.53;1.48
3576;09.12.2017;Tottenham;Stoke;5;1;H;R East;20;4;11;3;12;9;12;6;1;0;0;0;1.28;6.5;11;1.26;6;11.5;1.3;5.5;9.5;1.25;6;11;1.29;6.25;11;38;1.31;1.28;6.5;5.93;12;10.61;33;1.57;1.51;2.65;2.54
3577;09.12.2017;West Ham;Chelsea;1;0;H;A Taylor;5;19;2;2;10;10;4;3;6;1;0;0;7.5;4.5;1.5;7.25;4.5;1.45;6.2;4;1.55;7;4;1.5;7.5;4.6;1.5;37;7.5;6.98;4.67;4.4;1.55;1.49;30;1.91;1.8;2.1;2.02
3578;10.12.2017;Liverpool;Everton;1;1;D;C Pawson;23;3;3;2;8;11;12;1;1;3;0;0;1.3;6;11;1.3;5.5;10;1.4;5;7;1.3;5;10;1.29;6;10;37;1.4;1.29;6.29;5.77;12;10.37;30;1.52;1.48;2.8;2.62
3579;10.12.2017;Man United;Man City;1;2;A;M Oliver;8;14;5;7;16;10;2;8;4;2;0;0;3.39;3.5;2.25;3.3;3.6;2.15;3.15;3.3;2.3;3.3;3.4;2.15;3.3;3.5;2.25;38;3.5;3.32;3.6;3.45;2.3;2.2;33;1.9;1.83;2.04;1.98
3580;10.12.2017;Southampton;Arsenal;1;1;D;R Madley;6;11;3;6;12;10;4;5;2;2;0;0;4;3.75;1.95;4;3.6;1.91;3.8;3.4;2;3.8;3.6;1.91;4;3.7;1.95;38;4.2;3.85;3.8;3.6;2.03;1.95;32;1.85;1.8;2.12;2.02
3581;12.12.2017;Burnley;Stoke;1;0;H;M Jones;10;14;2;7;6;14;6;4;0;0;0;0;2.29;3.2;3.6;2.25;3.1;3.5;2.4;3.2;3.05;2.3;3.1;3.3;2.25;3.2;3.75;38;2.4;2.26;3.3;3.17;3.75;3.48;33;2.48;2.38;1.62;1.58
3582;12.12.2017;Crystal Palace;Watford;2;1;H;L Mason;14;7;4;2;14;18;4;6;2;1;0;1;2.29;3.5;3.25;2.25;3.4;3.25;2.4;3.1;3.15;2.25;3.5;3.25;2.3;3.5;3.3;38;2.4;2.26;3.6;3.45;3.35;3.21;33;1.91;1.84;2.05;1.98
3583;12.12.2017;Huddersfield;Chelsea;1;3;A;A Marriner;7;12;2;5;11;4;1;3;0;0;0;0;9;4.5;1.44;8.5;4.33;1.42;7.5;4.8;1.4;9;4.6;1.4;8.5;4.6;1.45;38;9;8.31;4.8;4.43;1.48;1.44;33;2.03;1.95;1.95;1.88
3584;13.12.2017;Liverpool;West Brom;0;0;D;P Tierney;14;6;5;1;16;6;5;7;1;0;0;0;1.22;7;15;1.2;7;13.5;1.25;6;11;1.2;7;15;1.22;7;13;37;1.25;1.21;7.25;6.69;15.25;13.99;33;1.56;1.52;2.62;2.53
3585;13.12.2017;Man United;Bournemouth;1;0;H;G Scott;9;14;2;7;14;12;4;9;1;2;0;0;1.28;6;12;1.26;5.75;11.5;1.25;6;11;1.29;5.5;12;1.29;6;13;38;1.3;1.28;6.35;5.75;13;11.73;29;1.67;1.63;2.39;2.27
3586;13.12.2017;Newcastle;Everton;0;1;A;M Atkinson;16;7;4;4;10;11;4;1;1;2;1;0;2.39;3.29;3.25;2.35;3.2;3.25;2.6;3.3;2.7;2.4;3.2;3.2;2.4;3.4;3.2;38;2.6;2.38;3.4;3.25;3.35;3.17;33;2.2;2.11;1.8;1.73
3587;13.12.2017;Southampton;Leicester;1;4;A;C Kavanagh;12;16;4;11;13;9;9;9;1;0;0;0;2.1;3.39;3.89;2.05;3.4;3.7;2.05;3.35;3.7;2.05;3.4;3.8;2.1;3.4;3.9;38;2.12;2.06;3.5;3.39;4.18;3.78;33;2.11;2.04;1.85;1.79
3588;13.12.2017;Swansea;Man City;0;4;A;A Taylor;7;23;3;10;12;6;2;5;0;0;0;0;15;6.5;1.25;13;6.5;1.22;11;6;1.25;13;6;1.25;15;6.5;1.25;38;15;13.07;7;6.23;1.27;1.24;33;1.55;1.49;2.75;2.6
3589;13.12.2017;Tottenham;Brighton;2;0;H;R Madley;25;7;8;4;5;10;10;2;1;1;0;0;1.25;6.5;15;1.25;6;12.5;1.27;6;10;1.25;6;13;1.25;6.5;15;38;1.27;1.24;6.8;6.18;16;13.29;33;1.68;1.62;2.4;2.29
3590;13.12.2017;West Ham;Arsenal;0;0;D;J Moss;6;22;0;3;9;9;1;7;1;0;0;0;5.25;4.2;1.66;5.25;4.2;1.62;5;4;1.65;5.5;4;1.65;5.4;4.3;1.65;38;5.5;5.26;4.45;4.15;1.67;1.64;32;1.72;1.66;2.3;2.21
3591;16.12.2017;Arsenal;Newcastle;1;0;H;S Attwell;23;10;5;2;13;9;7;5;2;1;0;0;1.25;6.5;14;1.26;5.75;12;1.25;6;11;1.25;6;13;1.25;6.5;15;35;1.29;1.25;6.8;6.15;15;12.08;30;1.5;1.46;2.89;2.71
